Latitude (WGS84),Longitude (WGS84),Arc length (m)
50.99298202398977,5.265859996346034,16.2
50.992982720539466,5.265860900010431,16.3
50.99298341914633,5.265861799678834,16.4
50.99298411980124,5.265862695339479,16.5
50.99298482249504,5.2658635869806645,16.6
50.99298552721852,5.265864474590738,16.7
50.99298623396251,5.265865358158092,16.8
50.99298694271774,5.265866237671186,16.9
50.99298765347497,5.265867113118525,17.0
50.992988366224886,5.265867984488661,17.1
50.9929890809582,5.265868851770212,17.2
50.992989797665544,5.2658697149518385,17.3
50.992990516337564,5.265870574022265,17.4
50.99299123696488,5.265871428970256,17.5
50.99299195953807,5.2658722797846425,17.6
50.992992684047664,5.265873126454302,17.7
50.992993410484225,5.265873968968168,17.8
50.99299413883824,5.265874807315239,17.9
50.9929948691002,5.265875641484541,18.0
50.99299560126055,5.265876471465189,18.1
50.99299633530974,5.265877297246326,18.2
50.99299707123816,5.2658781188171595,18.3
50.99299780903618,5.265878936166954,18.4
50.99299854869418,5.2658797492850296,18.5
50.9929992902025,5.265880558160753,18.6
50.99300003355142,5.2658813627835555,18.7
50.993000778731236,5.265882163142924,18.8
50.99300152573224,5.26588295922839,18.9
50.99300227454462,5.2658837510295555,19.0
50.99300302515862,5.265884538536073,19.1
50.99300377756444,5.2658853217376445,19.2
50.9930045317522,5.26588610062404,19.3
50.99300528771207,5.265886875185074,19.4
50.993006045434186,5.2658876454106265,19.5
50.993006804908624,5.265888411290634,19.6
50.99300756612546,5.265889172815077,19.7
50.99300832907476,5.26588992997401,19.8
50.993009093746544,5.265890682757538,19.9
50.993009860130826,5.265891431155815,20.0
50.99301062821756,5.265892175159067,20.1
50.99301139799673,5.265892914757568,20.2
50.993012169458275,5.265893649941654,20.3
50.99301294259212,5.265894380701713,20.4
50.99301371738815,5.265895107028195,20.5
50.99301449383624,5.265895828911606,20.6
50.99301527192624,5.265896546342512,20.7
50.99301605164798,5.2658972593115365,20.8
50.99301683299128,5.2658979678093605,20.9
50.99301761594593,5.265898671826723,21.0
50.993018400501654,5.265899371354431,21.1
50.99301918664827,5.265900066383332,21.2
50.99301997437544,5.265900756904345,21.3
50.993020763672924,5.265901442908446,21.4
50.99302155453035,5.265902124386671,21.5
50.99302234693743,5.265902801330106,21.6
50.99302314088378,5.2659034737299155,21.7
50.99302393635903,5.265904141577303,21.8
50.99302473335279,5.26590480486354,21.9
50.993025531854634,5.265905463579958,22.0
50.99302633185413,5.265906117717945,22.1
50.99302713334082,5.26590676726896,22.2
50.993027936304244,5.265907412224509,22.3
50.99302874073389,5.265908052576159,22.4
50.99302954661923,5.265908688315547,22.5
50.99303035394977,5.265909319434362,22.6
50.993031162714935,5.265909945924352,22.7
50.993031972904184,5.265910567777331,22.8
50.99303278450687,5.265911184985174,22.9
50.99303359751244,5.265911797539808,23.0
50.993034411910244,5.2659124054332365,23.1
50.99303522768965,5.265913008657502,23.2
50.993036044839975,5.265913607204732,23.3
50.993036863350575,5.2659142010670985,23.4
50.99303768321071,5.265914790236838,23.5
50.9930385044097,5.265915374706253,23.6
50.99303932693678,5.265915954467708,23.7
50.99304015078124,5.2659165295136185,23.8
50.993040975932274,5.265917099836473,23.9
50.993041802379125,5.265917665428814,24.0
50.99304263011098,5.265918226283253,24.1
50.99304345911703,5.265918782392457,24.2
50.99304428938643,5.265919333749162,24.3
50.99304512090831,5.265919880346156,24.4
50.993045953671846,5.265920422176301,24.5
50.99304678766614,5.26592095923251,24.6
50.99304762288027,5.2659214915077674,24.7
50.993048459303346,5.265922018995113,24.8
50.99304929692441,5.265922541687655,24.9
50.99305013573257,5.265923059578561,25.0
50.99305097571679,5.26592357266106,25.1
50.993051816866114,5.265924080928452,25.2
50.99305265916958,5.26592458437409,25.3
50.99305350261615,5.265925082991394,25.4
50.99305434719482,5.265925576773847,25.5
50.993055192894545,5.265926065714996,25.6
50.99305603970425,5.265926549808452,25.7
50.993056887612894,5.265927029047885,25.8
50.99305773660941,5.265927503427032,25.9
50.99305858668266,5.265927972939695,26.0
50.99305943782156,5.2659284375797375,26.1
50.99306029001498,5.265928897341085,26.2
50.99306114325179,5.2659293522177215,26.3
50.99306199752081,5.265929802203715,26.4
50.993062852810915,5.265930247293178,26.5
50.993063709110906,5.265930687480289,26.6
50.99306456640959,5.265931122759302,26.7
50.993065424695764,5.265931553124527,26.8
50.99306628395823,5.265931978570332,26.9
50.99306714418572,5.265932399091164,27.0
50.993068005367036,5.2659328146815225,27.1
50.99306886749088,5.265933225335976,27.2
50.993069730546004,5.2659336310491645,27.3
50.99307059452113,5.265934031815775,27.4
50.99307145940497,5.26593442763057,27.5
50.993072325186205,5.2659348184883825,27.6
50.99307319185354,5.265935204384102,27.7
50.993074059395646,5.265935585312683,27.8
50.99307492780115,5.265935961269146,27.9
50.99307579705875,5.265936332248581,28.0
50.99307666715708,5.265936698246132,28.1
50.99307753808472,5.265937059257023,28.2
50.99307840983032,5.2659374152765395,28.3
50.9930792823825,5.265937766300016,28.4
50.99308015572984,5.265938112322869,28.5
50.99308102986094,5.265938453340579,28.6
50.99308190476436,5.265938789348684,28.7
50.99308278042865,5.2659391203427965,28.8
50.99308365684239,5.2659394463185905,28.9
50.99308453399414,5.265939767271799,29.0
50.99308541187241,5.265940083198236,29.1
50.99308629046572,5.2659403940937635,29.2
50.99308716976261,5.26594069995433,29.3
50.99308804975157,5.265941000775921,29.4
50.99308893042112,5.265941296554621,29.5
50.99308981175973,5.265941587286554,29.6
50.99309069375591,5.265941872967923,29.7
50.99309157639809,5.265942153594993,29.8
50.99309245967478,5.265942429164098,29.9
50.99309334357438,5.265942699671636,30.0
50.99309422808538,5.2659429651140695,30.1
50.99309511319622,5.265943225487927,30.2
50.99309599889532,5.265943480789812,30.3
50.993096885171106,5.265943731016381,30.4
50.99309777201201,5.265943976164366,30.5
50.99309865940641,5.265944216230565,30.6
50.99309954734272,5.265944451211837,30.7
50.993100435809346,5.265944681105111,30.8
50.99310132479468,5.265944905907386,30.9
50.99310221428709,5.2659451256157155,31.0
50.993103104274944,5.265945340227237,31.1
50.99310399474663,5.265945549739141,31.2
50.99310488569051,5.265945754148686,31.3
50.99310577709491,5.265945953453207,31.4
50.993106668948215,5.265946147650092,31.5
50.993107561238766,5.265946336736804,31.6
50.993108453954854,5.2659465207108775,31.7
50.99310934708487,5.265946699569899,31.8
50.99311024061713,5.265946873311538,31.9
50.99311113453992,5.265947041933522,32.0
50.9931120288416,5.265947205433644,32.1
50.99311292351045,5.265947363809766,32.2
50.993113818534816,5.2659475170598204,32.3
50.99311471390293,5.265947665181804,32.4
50.99311560960319,5.26594780817378,32.5
50.993116505623796,5.265947946033883,32.6
50.99311740195309,5.2659480787603075,32.7
50.99311829857934,5.265948206351314,32.8
50.993119195490834,5.2659483288052416,32.9
50.993120092675845,5.26594844612049,33.0
50.99312099012264,5.265948558295519,33.1
50.99312188781951,5.265948665328867,33.2
50.99312278575472,5.265948767219132,33.3
50.993123683916515,5.26594886396499,33.4
50.99312458229318,5.265948955565164,33.5
50.99312548087293,5.265949042018466,33.6
50.99312637964409,5.265949123323762,33.7
50.99312727859486,5.265949199479992,33.8
50.993128177713494,5.26594927048615,33.9
50.993129076988275,5.265949336341321,34.0
50.99312997640741,5.265949397044643,34.1
50.99313087595919,5.265949452595311,34.2
50.993131775631795,5.265949502992611,34.3
50.99313267541353,5.265949548235874,34.4
50.993133575292596,5.265949588324517,34.5
50.99313447525725,5.2659496232580105,34.6
50.99313537529573,5.265949653035898,34.7
50.99313627539626,5.265949677657792,34.8
50.99313717554707,5.26594969712337,34.9
50.993138075736425,5.265949711432379,35.0
50.99313897595253,5.265949720584623,35.1
50.99313987618364,5.265949724579992,35.2
50.99314077641798,5.265949723418433,35.3
50.993141676643795,5.265949717099955,35.4
50.99314257684933,5.265949705624644,35.5
50.99314347702276,5.265949688992644,35.6
50.99314437715238,5.2659496672041834,35.7
50.993145277226425,5.26594964025954,35.8
50.99314617723309,5.265949608159065,35.9
50.99314707716063,5.265949570903178,36.0
50.99314797699731,5.265949528492366,36.1
50.99314887673134,5.2659494809271825,36.2
50.993149776350975,5.265949428208249,36.3
50.99315067584445,5.265949370336257,36.4
50.993151575199995,5.265949307311959,36.5
50.99315247440589,5.26594923913618,36.6
50.993153373450355,5.265949165809809,36.7
50.993154272321654,5.265949087333806,36.8
50.993155171008034,5.265949003709197,36.9
50.99315606949776,5.265948914937069,37.0
50.99315696777906,5.2659488210185925,37.1
50.993157865840246,5.265948721954985,37.2
50.99315876366952,5.265948617747546,37.3
50.99315966125518,5.265948508397635,37.4
50.9931605585855,5.265948393906681,37.5
50.993161455648725,5.265948274276178,37.6
50.99316235243317,5.265948149507698,37.7
50.99316324892709,5.2659480196028605,37.8
50.993164145118755,5.265947884563366,37.9
50.99316504099649,5.265947744390983,38.0
50.99316593654855,5.265947599087539,38.1
50.99316683176325,5.26594744865494,38.2
50.99316772662889,5.265947293095142,38.3
50.993168621133776,5.265947132410182,38.4
50.993169515266196,5.265946966602161,38.5
50.9931704090145,5.265946795673244,38.6
50.993171302366974,5.26594661962567,38.7
50.99317219531194,5.2659464384617305,38.8
50.99317308783777,5.265946252183794,38.9
50.99317397993275,5.265946060794302,39.0
50.99317487158525,5.265945864295751,39.1
50.99317576278363,5.265945662690712,39.2
50.9931766535162,5.265945455981815,39.3
50.99317754377134,5.265945244171764,39.4
50.99317843353742,5.265945027263323,39.5
50.993179322802796,5.265944805259336,39.6
50.99318021155587,5.265944578162693,39.7
50.99318109978501,5.265944345976367,39.8
50.99318198747861,5.2659441087033985,39.9
50.993182874625056,5.265943866346877,40.0
50.99318376121278,5.265943618909976,40.1
50.993184647230166,5.265943366395929,40.2
50.99318553266564,5.265943108808032,40.3
50.99318641750766,5.265942846149657,40.4
50.993187301744626,5.26594257842423,40.5
50.99318818536499,5.265942305635257,40.6
50.993189068357225,5.265942027786295,40.7
50.99318995070977,5.265941744880984,40.8
50.99319083241108,5.265941456923011,40.9
50.99319171344967,5.265941163916151,41.0
50.993192593813994,5.265940865864222,41.1
50.99319347349255,5.265940562771125,41.2
50.99319435247384,5.265940254640821,41.3
50.993195230746394,5.265939941477336,41.4
50.993196108298726,5.2659396232847655,41.5
50.99319698511935,5.26593930006726,41.6
50.993197861196826,5.265938971829048,41.7
50.993198736519695,5.265938638574421,41.8
50.99319961107651,5.265938300307735,41.9
50.99320048485589,5.2659379570334055,42.0
50.99320135784634,5.265937608755922,42.1
50.99320223003649,5.265937255479839,42.2
50.99320310141493,5.265936897209765,42.3
50.993203971970296,5.26593653395039,42.4
50.99320484169118,5.265936165706457,42.5
50.993205710566215,5.265935792482784,42.6
50.993206578584065,5.265935414284242,42.7
50.99320744573339,5.265935031115776,42.8
50.99320831200283,5.265934642982395,42.9
50.99320917738108,5.265934249889169,43.0
50.99321004185683,5.265933851841236,43.1
50.99321090541879,5.265933448843798,43.2
50.993211768055644,5.265933040902126,43.3
50.99321262975616,5.265932628021544,43.4
50.99321349050902,5.265932210207454,43.5
50.99321435030303,5.2659317874653135,43.6
50.99321520912693,5.265931359800646,43.7
50.993216066969474,5.265930927219045,43.8
50.99321692381948,5.265930489726159,43.9
50.993217779665756,5.265930047327707,44.0
50.99321863449708,5.265929600029476,44.1
50.993219488302316,5.265929147837305,44.2
50.99322034107029,5.265928690757104,44.3
50.993221192789846,5.265928228794851,44.4
50.993222043449876,5.265927761956583,44.5
50.99322289303923,5.265927290248396,44.6
50.99322374154684,5.265926813676459,44.7
50.99322458896159,5.2659263322469965,44.8
50.99322543527243,5.265925845966303,44.9
50.99322628046826,5.265925354840737,45.0
50.99322712453807,5.265924858876714,45.1
50.993227967470816,5.265924358080709,45.2
50.99322880925548,5.265923852459282,45.3
50.993229649881066,5.265923342019029,45.4
50.99323048933658,5.265922826766622,45.5
50.99323132761105,5.265922306708797,45.6
50.99323216469352,5.265921781852355,45.7
50.993233000573056,5.265921252204148,45.8
50.99323383523873,5.265920717771108,45.9
50.99323466867963,5.265920178560205,46.0
50.993235500884865,5.265919634578496,46.1
50.99323633184357,5.265919085833088,46.2
50.99323716154487,5.265918532331155,46.3
50.99323798997793,5.2659179740799305,46.4
50.99323881713192,5.265917411086703,46.5
50.99323964299601,5.265916843358841,46.6
50.99324046755943,5.265916270903755,46.7
50.99324129081142,5.265915693728934,46.8
50.993242112741164,5.265915111841917,46.9
50.99324293333796,5.265914525250312,47.0
50.99324375259109,5.26591393396178,47.1
50.99324457048984,5.265913337984051,47.2
50.99324538702351,5.26591273732492,47.3
50.99324620218142,5.2659121319922235,47.4
50.99324701595293,5.265911521993885,47.5
50.9932478283274,5.265910907337876,47.6
50.99324863929423,5.265910288032219,47.7
50.99324944884281,5.265909664085019,47.8
50.99325025696254,5.265909035504427,47.9
50.993251063642866,5.265908402298657,48.0
50.99325186887328,5.265907764475984,48.1
50.9932526726432,5.265907122044747,48.2
50.99325347494218,5.265906475013338,48.3
50.99325427575969,5.2659058233902165,48.4
50.99325507508528,5.2659051671839,48.5
50.993255872908506,5.265904506402958,48.6
50.99325666921894,5.26590384105603,48.7
50.99325746400616,5.265903171151815,48.8
50.9932582572598,5.265902496699064,48.9
50.99325904896948,5.265901817706591,49.0
50.99325983912487,5.2659011341832755,49.1
50.993260627715614,5.265900446138044,49.2
50.99326141473143,5.265899753579889,49.3
50.99326220016201,5.2658990565178705,49.4
50.99326298399709,5.265898354961093,49.5
50.993263766226455,5.265897648918719,49.6
50.993264546839875,5.265896938399984,49.7
50.993265325827124,5.265896223414174,49.8
50.99326610317802,5.265895503970632,49.9
50.99326687888244,5.265894780078756,50.0
50.99326765293019,5.265894051748014,50.1
50.993268425311214,5.265893318987916,50.2
50.99326919601537,5.265892581808049,50.3
50.99326996503261,5.265891840218042,50.4
50.99327073235289,5.265891094227586,50.5
50.99327149796615,5.265890343846432,50.6
50.9932722618624,5.265889589084391,50.7
50.99327302403168,5.265888829951322,50.8
50.99327378446399,5.265888066457144,50.9
50.99327454314941,5.265887298611842,51.0
50.99327530007802,5.265886526425449,51.1
50.99327605523994,5.265885749908058,51.2
50.99327680862527,5.265884969069815,51.3
50.99327756022419,5.265884183920921,51.4
50.993278310026895,5.265883394471648,51.5
50.993279058023546,5.265882600732305,51.6
50.993279804204384,5.26588180271327,51.7
50.99328054855965,5.2658810004249705,51.8
50.9932812910796,5.265880193877895,51.9
50.993282031754575,5.2658793830825825,52.0
50.993282770574865,5.265878568049625,52.1
50.993283507530826,5.265877748789682,52.2
50.9932842426128,5.265876925313459,52.3
50.9932849758112,5.265876097631714,52.4
50.99328570711645,5.265875265755268,52.5
50.993286436518986,5.2658744296949935,52.6
50.993287164009274,5.265873589461816,52.7
50.99328788957779,5.265872745066715,52.8
50.99328861321508,5.26587189652073,52.9
50.993289334911665,5.26587104383495,53.0
50.99329005465812,5.2658701870205205,53.1
50.99329077244504,5.265869326088634,53.2
50.99329148826305,5.265868461050543,53.3
50.99329220210278,5.265867591917561,53.4
50.99329291395489,5.265866718701038,53.5
50.993293623810104,5.265865841412396,53.6
50.993294331659136,5.265864960063088,53.7
50.99329503749273,5.2658640746646475,53.8
50.993295741301665,5.265863185228631,53.9
50.99329644307673,5.265862291766673,54.0
50.99329714280878,5.265861394290452,54.1
50.993297840488644,5.265860492811691,54.2
50.993298536107204,5.265859587342174,54.3
50.9932992296554,5.265858677893733,54.4
50.99329992112413,5.265857764478258,54.5
50.99330061050436,5.2658568471076865,54.6
50.99330129778711,5.265855925794004,54.7
50.99330198296338,5.265855000549255,54.8
50.993302666024206,5.265854071385532,54.9
50.99330334696067,5.2658531383149745,55.0
50.99330402576388,5.2658522013497855,55.1
50.993304702424936,5.265851260502207,55.2
50.993305376935034,5.265850315784529,55.3
50.99330604928533,5.265849367209104,55.4
50.99330671946702,5.2658484147883335,55.5
50.99330738747141,5.265847458534655,55.6
50.99330805328971,5.265846498460577,55.7
50.993308716913226,5.2658455345786415,55.8
50.99330937833331,5.265844566901439,55.9
50.993310037541285,5.265843595441632,56.0
50.993310694528574,5.265842620211909,56.1
50.99331134928657,5.265841641225013,56.2
50.99331200180671,5.26584065849374,56.3
50.99331265208047,5.265839672030938,56.4
50.993313300099345,5.265838681849497,56.5
50.99331394585487,5.265837687962357,56.6
50.99331458933863,5.2658366903825105,56.7
50.99331523054219,5.265835689122989,56.8
50.99331586945715,5.265834684196891,56.9
50.9933165060752,5.265833675617336,57.0
50.99331714038801,5.265832663397515,57.1
50.99331777238726,5.265831647550655,57.2
50.993318402064716,5.265830628090032,57.3
50.99331902941215,5.2658296050289675,57.4
50.993319654421356,5.2658285783808365,57.5
50.99332027708416,5.265827548159057,57.6
50.99332089739244,5.2658265143770935,57.7
50.99332151533807,5.2658254770484465,57.8
50.99332213091298,5.26582443618669,57.9
50.993322744109136,5.265823391805417,58.0
50.9933233549185,5.265822343918281,58.1
50.993323963333125,5.2658212925389725,58.2
50.99332456934502,5.2658202376812415,58.3
50.993325172946285,5.265819179358865,58.4
50.99332577412905,5.26581811758568,58.5
50.9933263728854,5.265817052375564,58.6
50.99332696920758,5.265815983742435,58.7
50.99332756308773,5.265814911700265,58.8
50.99332815451814,5.265813836263061,58.9
50.99332874349107,5.265812757444879,59.0
50.9933293299988,5.265811675259815,59.1
50.99332991403367,5.265810589722022,59.2
50.99333049558807,5.2658095008456804,59.3
50.99333107465438,5.265808408645024,59.4
50.99333165122503,5.265807313134327,59.5
50.99333222529249,5.265806214327903,59.6
50.99333279684925,5.265805112240121,59.7
50.99333336588786,5.265804006885378,59.8
50.99333393240086,5.265802898278128,59.9
50.993334496380854,5.265801786432849,60.0
50.99333505782047,5.26580067136408,60.1
50.99333561671237,5.265799553086397,60.2
50.99333617304927,5.265798431614405,60.3
50.99333672682386,5.265797306962771,60.4
50.993337278028946,5.265796179146191,60.5
50.993337826657296,5.2657950481794025,60.6
50.99333837270172,5.2657939140771886,60.7
50.99333891615512,5.265792776854375,60.8
50.9933394570104,5.265791636525815,60.9
50.99333999526044,5.265790493106423,61.0
50.99334053089825,5.26578934661114,61.1
50.99334106391682,5.265788197054947,61.2
50.993341594309165,5.265787044452866,61.3
50.993342122068384,5.26578588881997,61.4
50.99334264718754,5.265784730171359,61.5
50.99334316965981,5.265783568522171,61.6
50.993343689478344,5.265782403887591,61.7
50.99334420663635,5.265781236282846,61.8
50.993344721127066,5.265780065723187,61.9
50.99334523294377,5.265778892223921,62.0
50.99334574207977,5.265777715800381,62.1
50.99334624852843,5.265776536467937,62.2
50.99334675228312,5.265775354242014,62.3
50.993347253337234,5.265774169138058,62.4
50.99334775168425,5.265772981171556,62.5
50.99334824731766,5.265771790358033,62.6
50.99334874023097,5.265770596713059,62.7
50.993349230417735,5.265769400252232,62.8
50.99334971787155,5.265768200991185,62.9
50.99335020258606,5.26576699894559,63.0
50.99335068455492,5.265765794131168,63.1
50.99335116377181,5.265764586563657,63.2
50.9933516402305,5.265763376258845,63.3
50.99335211392475,5.265762163232545,63.4
50.99335258484838,5.265760947500614,63.5
50.993353052995204,5.265759729078941,63.6
50.993353518359136,5.265758507983446,63.7
50.993353980934074,5.2657572842300935,63.8
50.99335444071398,5.265756057834876,63.9
50.99335489769284,5.26575482881382,64.0
50.99335535186471,5.265753597182994,64.1
50.99335580322359,5.265752362958488,64.2
50.99335625176363,5.26575112615644,64.3
50.993356697478966,5.265749886793007,64.4
50.99335714036379,5.265748644884388,64.5
50.99335758041225,5.265747400446823,64.6
50.99335801761865,5.2657461534965675,64.7
50.99335845197726,5.265744904049921,64.8
50.9933588834824,5.265743652123212,64.9
50.99335931212843,5.265742397732808,65.0
50.99335973790974,5.265741140895097,65.1
50.99336016082079,5.265739881626508,65.2
50.993360580856034,5.265738619943503,65.3
50.99336099800998,5.265737355862568,65.4
50.993361412277196,5.265736089400224,65.5
50.993361823652236,5.2657348205730194,65.6
50.99336223212974,5.265733549397548,65.7
50.99336263770439,5.265732275890414,65.8
50.99336304037086,5.265731000068265,65.9
50.99336344012388,5.265729721947774,66.0
50.99336383695825,5.265728441545651,66.1
50.99336423086876,5.265727158878624,66.2
50.99336462185029,5.265725873963459,66.3
50.9933650098977,5.265724586816949,66.4
50.993365395005945,5.2657232974559225,66.5
50.993365777169956,5.26572200589722,66.6
50.99336615638479,5.265720712157733,66.7
50.99336653264544,5.265719416254363,66.8
50.993366905947006,5.265718118204049,66.9
50.99336727628463,5.265716818023756,67.0
50.99336764365344,5.265715515730478,67.1
50.99336800804867,5.265714211341229,67.2
50.99336836946552,5.2657129048730695,67.3
50.99336872789929,5.265711596343062,67.4
50.993369083345286,5.26571028576832,67.5
50.99336943579885,5.2657089731659665,67.6
50.99336978525541,5.265707658553154,67.7
50.99337013171037,5.265706341947067,67.8
50.99337047515922,5.265705023364913,67.9
50.99337081559745,5.265703702823924,68.0
50.99337115302062,5.265702380341362,68.1
50.99337148742434,5.265701055934513,68.2
50.99337181880423,5.2656997296206765,68.3
50.99337214715593,5.2656984014171995,68.4
50.99337247247517,5.2656970713414335,68.5
50.9933727947577,5.2656957394107655,68.6
50.9933731139993,5.2656944056426065,68.7
50.99337343019582,5.265693070054377,68.8
50.9933737433431,5.2656917326635435,68.9
